,baseMean,log2FoldChange,lfcSE,pvalue,padj,Genes,Sig,Labl
Rabep1,1861.347015,0.000949688,0.001667239,0.964025697,0.999821526,Rabep1,No,NA
Rabep2,528.7759949,-3.12E-06,0.001442589,0.72310321,0.999821526,Rabep2,No,NA
Rabepk,469.1717149,-7.13E-06,0.001442528,0.991666773,0.999821526,Rabepk,No,NA
Rabgap1,1989.954278,6.70E-07,0.001442454,0.900049516,0.999821526,Rabgap1,No,NA
Rabgap1l,935.7810539,9.13E-06,0.001442586,0.302453136,0.999821526,Rabgap1l,No,NA
Rabgef1,1585.277209,9.27E-06,0.001442601,0.411215858,0.999821526,Rabgef1,No,NA
Rabggta,409.6642816,-5.86E-05,0.001443137,0.59114233,0.999821526,Rabggta,No,NA
Rabggtb,1166.756153,-7.42E-07,0.001442386,0.959770956,0.999821526,Rabggtb,No,NA
Rabif,585.0216822,-2.52E-06,0.001442452,0.833390111,0.999821526,Rabif,No,NA
Rabl2,118.1380733,1.24E-06,0.001442609,0.640574913,0.999821526,Rabl2,No,NA
Rabl3,156.3924127,-7.70E-07,0.001442623,0.894661501,0.999821526,Rabl3,No,NA
Rabl6,1785.893709,2.14E-05,0.001442271,0.24917619,0.999821526,Rabl6,No,NA
Rac1,6706.720888,8.37E-06,0.001442097,0.690409205,0.999821526,Rac1,No,NA
Rac2,24.56707498,-4.15E-07,0.001442689,0.834084293,0.999821526,Rac2,No,NA
Rac3,52.03291064,-6.93E-06,0.00144267,0.159481175,0.999821526,Rac3,No,NA
Racgap1,118.5155069,1.56E-06,0.001442672,0.706258185,0.999821526,Racgap1,No,NA
Rad1,86.13507146,-1.36E-06,0.001442649,0.835899509,0.999821526,Rad1,No,NA
Rad17,500.794403,-3.31E-06,0.001442582,0.785057124,0.999821526,Rad17,No,NA
Rad18,249.6805233,-3.14E-06,0.001442601,0.692488259,0.999821526,Rad18,No,NA
Rad21,4559.508757,1.21E-05,0.001442608,0.178783282,0.999821526,Rad21,No,NA
Rad23a,2446.104945,5.55E-05,0.001442706,0.267145423,0.999821526,Rad23a,No,NA
Rad50,1514.137612,3.95E-07,0.001442619,0.958904072,0.999821526,Rad50,No,NA
Rad51,19.35406152,-1.25E-06,0.001442686,0.61888872,0.999821526,Rad51,No,NA
Rad51ap1,14.09084582,-3.37E-06,0.00144269,0.107021962,0.999821526,Rad51ap1,No,NA
Rad51b,28.62401565,-1.34E-06,0.001442679,0.697139911,0.999821526,Rad51b,No,NA
Rad51c,18.36513603,-2.46E-06,0.001442686,0.356122469,0.999821526,Rad51c,No,NA
Rad51d,1219.21194,9.61E-07,0.001442594,0.609752143,0.999821526,Rad51d,No,NA
Rad52,405.4671757,-6.77E-07,0.001442648,0.905910975,0.999821526,Rad52,No,NA
Rad54b,11.95564108,-2.23E-06,0.001442687,0.376507606,0.999821526,Rad54b,No,NA
Rad54l,12.40394721,-4.06E-06,0.001442685,0.268459677,0.999821526,Rad54l,No,NA
Rad54l2,1102.028869,1.45E-05,0.001442538,0.722175074,0.999821526,Rad54l2,No,NA
Rad9a,426.6451438,7.19E-06,0.001442465,0.584129737,0.999821526,Rad9a,No,NA
Rad9b,319.3198567,6.07E-06,0.001442589,0.500925913,0.999821526,Rad9b,No,NA
Radil,261.0308723,7.41E-06,0.001442574,0.505451817,0.999821526,Radil,No,NA
Rae1,893.3446123,1.94E-05,0.001442282,0.273492718,0.999821526,Rae1,No,NA
Raf1,4969.806501,-6.00E-06,0.001442595,0.944596582,0.999821526,Raf1,No,NA
Rai1,1151.333155,-6.11E-06,0.0014426,0.474969715,0.999821526,Rai1,No,NA
Rai14,146.9641143,-2.99E-06,0.001442613,0.799752965,0.999821526,Rai14,No,NA
Rai2,733.2440955,6.71E-06,0.001442546,0.477119667,0.999821526,Rai2,No,NA
Rala,1527.800015,1.63E-05,0.00144216,0.367401657,0.999821526,Rala,No,NA
Ralb,1018.506763,-1.80E-05,0.001442501,0.259063886,0.999821526,Ralb,No,NA
Ralbp1,2356.289605,-1.48E-05,0.001442429,0.963107551,0.999821526,Ralbp1,No,NA
Ralgapa1,2016.693786,1.77E-05,0.001442262,0.979753567,0.999821526,Ralgapa1,No,NA
Ralgapa2,8199.030399,4.83E-06,0.001442525,0.666814803,0.999821526,Ralgapa2,No,NA
Ralgapb,2409.209585,1.38E-05,0.001442331,0.414193508,0.999821526,Ralgapb,No,NA
Ralgds,1967.489438,-1.87E-05,0.001442556,0.111176285,0.999821526,Ralgds,No,NA
Ralgps1,396.2256821,-9.40E-06,0.001442583,0.325396309,0.999821526,Ralgps1,No,NA
Ralgps2,100.0758181,-2.74E-06,0.001442602,0.740453915,0.999821526,Ralgps2,No,NA
Raly,3587.132674,-7.93E-06,0.001441985,0.669467169,0.999821526,Raly,No,NA
Ramac,1145.774875,-1.85E-06,0.001442341,0.90747506,0.999821526,Ramac,No,NA
Ramp2,210.2718964,-6.24E-07,0.001442678,0.480709506,0.999821526,Ramp2,No,NA
Ran,5519.4106,7.45E-06,0.001442579,0.433427262,0.999821526,Ran,No,NA
Ranbp1,1025.416781,2.68E-05,0.001442409,0.128458609,0.999821526,Ranbp1,No,NA
Ranbp10,1253.210791,-9.34E-06,0.00144248,0.467758056,0.999821526,Ranbp10,No,NA
Ranbp17,42.52360047,-3.48E-06,0.001442665,0.4680916,0.999821526,Ranbp17,No,NA
Ranbp2,5676.511058,2.35E-05,0.00144247,0.255191591,0.999821526,Ranbp2,No,NA
Ranbp3,1228.869969,7.81E-05,0.001443285,0.489111823,0.999821526,Ranbp3,No,NA
Ranbp3l,52.12658493,4.20E-06,0.001442689,0.105981454,0.999821526,Ranbp3l,No,NA
Ranbp6,433.5333547,5.09E-06,0.001442586,0.573360255,0.999821526,Ranbp6,No,NA
Ranbp9,3277.028102,1.86E-05,0.001442591,0.674483952,0.999821526,Ranbp9,No,NA
Rangap1,1442.339995,1.93E-05,0.001442412,0.144552357,0.999821526,Rangap1,No,NA
Rangrf,154.0911263,1.34E-05,0.00144265,0.272942241,0.999821526,Rangrf,No,NA
Rap1a,2326.585382,0.000103145,0.001444174,0.393234141,0.999821526,Rap1a,No,NA
Rap1b,3135.651723,1.60E-05,0.001442537,0.186161254,0.999821526,Rap1b,No,NA
Rap1gap,63.60987156,-1.04E-06,0.00144268,0.744794521,0.999821526,Rap1gap,No,NA
Rap1gap2,1114.625022,3.37E-06,0.001442666,0.480214176,0.999821526,Rap1gap2,No,NA
Rap1gds1,2157.860051,2.20E-05,0.001442257,0.090544533,0.999821526,Rap1gds1,No,NA
Rap2a,748.707279,-2.50E-06,0.001442547,0.808532105,0.999821526,Rap2a,No,NA
Rap2b,1058.733323,-4.83E-06,0.001442593,0.58077024,0.999821526,Rap2b,No,NA
Rap2c,1363.277633,3.43E-05,0.001442439,0.1950332,0.999821526,Rap2c,No,NA
Rapgef1,3936.724492,2.96E-06,0.001442496,0.432586445,0.999821526,Rapgef1,No,NA
Rapgef2,1340.302377,5.36E-06,0.001442555,0.600754719,0.999821526,Rapgef2,No,NA
Rapgef3,333.3517169,-2.36E-06,0.001442653,0.668304327,0.999821526,Rapgef3,No,NA
Rapgef3os2,6.906478537,-9.22E-07,0.001442691,0.5726985,0.999821526,Rapgef3os2,No,NA
Rapgef4,43.90902031,-6.37E-06,0.001442676,0.135354701,0.999821526,Rapgef4,No,NA
Rapgefl1,29.71700876,-2.16E-06,0.001442672,0.600630464,0.999821526,Rapgefl1,No,NA
Rapsn,6.111705782,-1.93E-07,0.00144269,0.917150989,0.999821526,Rapsn,No,NA
Rarb,55.98025762,-2.78E-06,0.001442681,0.183304887,0.999821526,Rarb,No,NA
Rarg,1075.090061,1.27E-05,0.001442643,0.860056879,0.999821526,Rarg,No,NA
Rarres1,26.71570777,-2.44E-07,0.001442685,0.925532199,0.999821526,Rarres1,No,NA
Rarres2,4109.528228,1.51E-06,0.001442681,0.636174696,0.999821526,Rarres2,No,NA
Rars,1403.909783,-1.22E-06,0.001442446,0.926669462,0.999821526,Rars,No,NA
Rars2,763.0039306,1.05E-05,0.001442464,0.43564099,0.999821526,Rars2,No,NA
Rasa1,1576.533458,1.31E-05,0.001442414,0.96733506,0.999821526,Rasa1,No,NA
Rasa2,1615.047323,-3.72E-05,0.001442756,0.476120168,0.999821526,Rasa2,No,NA
Rasa3,6154.884634,9.41E-06,0.001442492,0.453833511,0.999821526,Rasa3,No,NA
Rasa4,103.8683482,4.77E-06,0.001442665,0.270361665,0.999821526,Rasa4,No,NA
Rasal2,327.8660328,-2.35E-06,0.001442636,0.719145968,0.999821526,Rasal2,No,NA
Rasd1,1808.340432,-2.30E-06,0.001442683,0.449917428,0.999821526,Rasd1,No,NA
Rasgef1b,136.5584942,-6.95E-07,0.001442676,0.847153061,0.999821526,Rasgef1b,No,NA
Rasgrp1,6.277512744,-3.01E-06,0.001442691,0.145212685,0.999821526,Rasgrp1,No,NA
Rasgrp2,837.5792571,-8.85E-06,0.001442568,0.37857015,0.999821526,Rasgrp2,No,NA
Rasgrp4,5.941916538,1.14E-06,0.00144269,0.551211294,0.999821526,Rasgrp4,No,NA
Rasl10b,9.950479333,7.19E-08,0.001442688,0.947243671,0.999821526,Rasl10b,No,NA
Rasl11a,115.4196597,-2.15E-07,0.00144268,0.946054556,0.999821526,Rasl11a,No,NA
Rasl2-9,27.39113911,-4.58E-06,0.001442679,0.221837466,0.999821526,Rasl2-9,No,NA
Rassf1,883.0026892,-7.56E-06,0.001442589,0.407823694,0.999821526,Rassf1,No,NA
Rassf2,1259.818609,-2.11E-06,0.001442682,0.50045849,0.999821526,Rassf2,No,NA
Rassf3,6356.929127,1.10E-06,0.001442658,0.83470455,0.999821526,Rassf3,No,NA
Rassf4,47.24949911,-1.54E-06,0.001442679,0.925027585,0.999821526,Rassf4,No,NA
Rassf5,50.47896205,3.22E-07,0.001442684,0.908524215,0.999821526,Rassf5,No,NA
Rassf6,91.41228437,1.33E-07,0.001442674,0.974378612,0.999821526,Rassf6,No,NA
Rassf8,2166.5967,4.48E-06,0.00144255,0.666208367,0.999821526,Rassf8,No,NA
Raver1,1145.979828,-6.49E-06,0.001442309,0.697383648,0.999821526,Raver1,No,NA
Raver2,938.9309141,-5.87E-06,0.001442596,0.499721837,0.999821526,Raver2,No,NA
Rb1,3210.25693,1.03E-05,0.001442387,0.299219743,0.999821526,Rb1,No,NA
Rb1cc1,2103.432508,1.79E-05,0.001442394,0.264157732,0.999821526,Rb1cc1,No,NA
Rbak,143.7681852,5.22E-06,0.001442598,0.542855354,0.999821526,Rbak,No,NA
Rbbp4,3750.935078,-0.000172747,0.001447535,0.376502766,0.999821526,Rbbp4,No,NA
Rbbp5,597.9776499,1.03E-05,0.001442523,0.871070724,0.999821526,Rbbp5,No,NA
Rbbp6,2252.675542,3.18E-07,0.001442582,0.972928412,0.999821526,Rbbp6,No,NA
Rbbp7,2707.133134,1.72E-05,0.001442169,0.308177842,0.999821526,Rbbp7,No,NA
Rbbp8,316.4382287,4.15E-06,0.001442618,0.58546278,0.999821526,Rbbp8,No,NA
Rbbp9,938.3404083,-3.09E-06,0.00144249,0.799456849,0.999821526,Rbbp9,No,NA
Rbck1,2151.553239,6.98E-06,0.001442209,0.711890743,0.999821526,Rbck1,No,NA
Rbfa,832.2872416,1.16E-05,0.00144249,0.871166998,0.999821526,Rbfa,No,NA
Rbfox2,2173.669251,-3.31E-06,0.001442524,0.682352513,0.999821526,Rbfox2,No,NA
Rbis,554.2857877,-3.73E-06,0.001442479,0.765118353,0.999821526,Rbis,No,NA
Rbks,103.8305371,2.53E-05,0.001442718,0.249355163,0.999821526,Rbks,No,NA
Rbl1,423.1609448,1.06E-05,0.001442621,0.197087979,0.999821526,Rbl1,No,NA
Rbl2,2062.075722,1.00E-05,0.001442551,0.384651956,0.999821526,Rbl2,No,NA
Rbm10,776.5254448,-0.000106283,0.001444374,0.341930143,0.999821526,Rbm10,No,NA
Rbm12,377.208393,-6.83E-06,0.00144261,0.407896319,0.999821526,Rbm12,No,NA
Rbm12b1,136.4052544,1.17E-08,0.001442612,0.978615185,0.999821526,Rbm12b1,No,NA
Rbm12b2,206.2447054,1.47E-05,0.001442606,0.243058384,0.999821526,Rbm12b2,No,NA
Rbm14,854.7470996,5.19E-06,0.001442588,0.565029154,0.999821526,Rbm14,No,NA
Rbm15,740.5415898,-2.47E-05,0.001442552,0.988796597,0.999821526,Rbm15,No,NA
Rbm15b,672.9860238,2.17E-05,0.00144259,0.64540278,0.999821526,Rbm15b,No,NA
Rbm17,1321.595782,-5.64E-06,0.001442206,0.563995662,0.999821526,Rbm17,No,NA
Rbm18,1037.539564,1.27E-05,0.001442383,0.416106925,0.999821526,Rbm18,No,NA
Rbm19,463.0844572,7.31E-06,0.001442471,0.573400059,0.999821526,Rbm19,No,NA
Rbm20,52.6452909,-8.14E-07,0.00144264,0.988673451,0.999821526,Rbm20,No,NA
Rbm22,749.6367477,-3.36E-06,0.001442462,0.796198426,0.999821526,Rbm22,No,NA
Rbm25,3243.567735,-3.30E-05,0.001442691,0.997830757,0.999821526,Rbm25,No,NA
Rbm26,1225.313602,-8.13E-06,0.001442322,0.625083889,0.999821526,Rbm26,No,NA
Rbm27,779.0253606,-8.42E-06,0.001442496,0.968932529,0.999821526,Rbm27,No,NA
Rbm28,2438.282743,1.97E-06,0.001442581,0.829811083,0.999821526,Rbm28,No,NA
Rbm3,5156.183864,3.89E-06,0.001442407,0.968666184,0.999821526,Rbm3,No,NA
Rbm33,2018.571683,4.90E-06,0.001442572,0.610461257,0.999821526,Rbm33,No,NA
Rbm34,467.1092291,5.47E-07,0.001442528,0.960973991,0.999821526,Rbm34,No,NA
Rbm38,856.3228705,-4.71E-05,0.001442928,0.227648939,0.999821526,Rbm38,No,NA
Rbm39,7823.86707,9.43E-06,0.001442497,0.447069144,0.999821526,Rbm39,No,NA
Rbm3os,6.576152658,1.45E-06,0.00144269,0.450219444,0.999821526,Rbm3os,No,NA
Rbm4,440.6271899,-1.49E-05,0.001442481,0.267522217,0.999821526,Rbm4,No,NA
Rbm41,123.2896952,7.18E-06,0.001442634,0.455744512,0.999821526,Rbm41,No,NA
Rbm42,1548.467133,8.14E-07,0.00144227,0.963416411,0.999821526,Rbm42,No,NA
Rbm43,210.8359153,8.00E-06,0.001442619,0.71980938,0.999821526,Rbm43,No,NA
Rbm45,567.9217977,-6.71E-06,0.001442544,0.529944411,0.999821526,Rbm45,No,NA
Rbm46,90.10701895,-6.28E-06,0.001442668,0.205294588,0.999821526,Rbm46,No,NA
Rbm47,3218.539508,-3.01E-06,0.001442467,0.814544333,0.999821526,Rbm47,No,NA
Rbm48,127.2561918,-4.39E-06,0.001442615,0.584986961,0.999821526,Rbm48,No,NA
Rbm4b,504.9770083,1.28E-05,0.001442504,0.310398665,0.999821526,Rbm4b,No,NA
Rbm5,1716.255803,-1.91E-05,0.001442542,0.12501138,0.999821526,Rbm5,No,NA
Rbm6,1458.955612,4.68E-06,0.001442514,0.68588489,0.999821526,Rbm6,No,NA
Rbm7,1874.024347,6.37E-06,0.001442298,0.47199244,0.999821526,Rbm7,No,NA
Rbm8a,1128.227583,2.33E-05,0.001442449,0.368234968,0.999821526,Rbm8a,No,NA
Rbms1,2816.037641,7.70E-06,0.001442491,0.53675834,0.999821526,Rbms1,No,NA
Rbms2,4898.825857,1.56E-05,0.001442497,0.237247162,0.999821526,Rbms2,No,NA
Rbms3,756.7610472,1.07E-06,0.00144264,0.866745711,0.999821526,Rbms3,No,NA
Rbmx,1006.094559,1.40E-05,0.001442592,0.174579325,0.999821526,Rbmx,No,NA
Rbmx2,76.65066589,7.95E-06,0.001442652,0.206612609,0.999821526,Rbmx2,No,NA
Rbmxl1,695.0234622,1.65E-05,0.001442517,0.708753526,0.999821526,Rbmxl1,No,NA
Rbp1,14.95066457,-3.87E-06,0.001442686,0.190469828,0.999821526,Rbp1,No,NA
Rbp4,24306.71163,-7.25E-06,0.001442613,0.369529538,0.999821526,Rbp4,No,NA
Rbpj,1128.175293,1.34E-05,0.001442606,0.15106762,0.999821526,Rbpj,No,NA
Rbpms,1654.789429,-1.20E-05,0.001442463,0.375360716,0.999821526,Rbpms,No,NA
Rbpms2,1552.948641,8.58E-06,0.001442408,0.743907999,0.999821526,Rbpms2,No,NA
Rbsn,961.8725828,-1.21E-05,0.001442409,0.417684982,0.999821526,Rbsn,No,NA
Rbx1,1326.317144,1.22E-05,0.001442448,0.384778026,0.999821526,Rbx1,No,NA
Rc3h1,2216.249514,1.24E-05,0.001442384,0.427240139,0.999821526,Rc3h1,No,NA
Rc3h2,873.0780008,-4.30E-06,0.00144228,0.885498376,0.999821526,Rc3h2,No,NA
Rcan1,3357.851438,4.49E-06,0.001442657,0.409250282,0.999821526,Rcan1,No,NA
Rcan2,17.92123777,-1.97E-06,0.001442686,0.49543558,0.999821526,Rcan2,No,NA
Rcan3,435.0038868,6.68E-06,0.00144257,0.496117882,0.999821526,Rcan3,No,NA
Rcbtb1,814.4449594,1.65E-05,0.001442542,0.410256567,0.999821526,Rcbtb1,No,NA
Rcbtb2,3770.626988,2.32E-05,0.001442433,0.147832324,0.999821526,Rcbtb2,No,NA
Rcc1,228.4692944,-8.08E-06,0.001442646,0.221953638,0.999821526,Rcc1,No,NA
Rcc2,1692.631232,-4.19E-05,0.001442665,0.519279601,0.999821526,Rcc2,No,NA
Rccd1,269.2492283,9.82E-06,0.001442542,0.121199887,0.999821526,Rccd1,No,NA
Rce1,160.8597487,-5.36E-06,0.001442631,0.376002759,0.999821526,Rce1,No,NA
Rchy1,982.1231783,4.94E-05,0.001442909,0.912989976,0.999821526,Rchy1,No,NA
Rcl1,931.5650428,7.21E-06,0.00144261,0.383500501,0.999821526,Rcl1,No,NA
Rcn1,571.6265258,-8.25E-06,0.00144252,0.385927868,0.999821526,Rcn1,No,NA
Rcn2,1338.584641,1.03E-05,0.001442469,0.438549768,0.999821526,Rcn2,No,NA
Rcn3,55.18808724,-8.55E-06,0.001442665,0.124480219,0.999821526,Rcn3,No,NA
Rcor1,946.0146016,2.61E-06,0.001442431,0.855100687,0.999821526,Rcor1,No,NA
Rcor2,278.8853261,-1.16E-05,0.001442654,0.088111499,0.999821526,Rcor2,No,NA
Rcor3,790.6023793,-5.45E-06,0.001442472,0.744644801,0.999821526,Rcor3,No,NA
Rdh10,621.7864872,-9.05E-07,0.001442418,0.948429046,0.999821526,Rdh10,No,NA
Rdh11,1035.038731,-1.05E-05,0.001442657,0.101940619,0.999821526,Rdh11,No,NA
Rdh12,24.45728926,2.52E-06,0.001442676,0.514013553,0.999821526,Rdh12,No,NA
Rdh13,471.4703456,-1.32E-06,0.001442619,0.856663101,0.999821526,Rdh13,No,NA
Rdh14,661.9945501,6.18E-06,0.00144251,0.599518432,0.999821526,Rdh14,No,NA
Rdh5,136.0553804,-9.75E-06,0.001442643,0.294860817,0.999821526,Rdh5,No,NA
Rdm1,443.5764242,1.60E-06,0.001442615,0.883252725,0.999821526,Rdm1,No,NA
Reck,77.45614455,7.15E-06,0.001442648,0.262258082,0.999821526,Reck,No,NA
Recql,622.3043714,1.10E-05,0.001442537,0.332618048,0.999821526,Recql,No,NA
Recql4,257.0565745,7.07E-06,0.001442655,0.232013654,0.999821526,Recql4,No,NA
Recql5,640.9873968,9.43E-06,0.001442516,0.425942485,0.999821526,Recql5,No,NA
Reep1,273.9831228,-7.93E-06,0.001442594,0.673064158,0.999821526,Reep1,No,NA
Reep2,8.225787469,7.75E-07,0.001442689,0.906955919,0.999821526,Reep2,No,NA
Reep4,303.8700346,-2.50E-06,0.001442554,0.795033321,0.999821526,Reep4,No,NA
Reep5,11352.92708,1.14E-05,0.001442256,0.531994029,0.999821526,Reep5,No,NA
Reep6,3285.450668,-5.11E-06,0.001442636,0.447234155,0.999821526,Reep6,No,NA
Reg2,9.542179977,5.89E-07,0.001442688,0.790801668,0.999821526,Reg2,No,NA
Rel,1317.587773,2.74E-06,0.001442664,0.571262484,0.999821526,Rel,No,NA
Rela,3809.474221,3.80E-06,0.001442623,0.603891064,0.999821526,Rela,No,NA
Relb,1240.595428,3.40E-06,0.001442613,0.662672124,0.999821526,Relb,No,NA
Relch,883.3249022,-9.78E-06,0.001442453,0.484935332,0.999821526,Relch,No,NA
Rell1,153.407181,-5.99E-06,0.001442649,0.32991742,0.999821526,Rell1,No,NA
Rell2,6.109090597,-8.30E-07,0.00144269,0.664369672,0.999821526,Rell2,No,NA
Reln,6.723746872,-1.97E-06,0.00144269,0.331902167,0.999821526,Reln,No,NA
Rem1,8.221953597,-5.21E-07,0.001442691,0.773761477,0.999821526,Rem1,No,NA
Rep15,14.45243085,-1.62E-06,0.001442683,0.588421069,0.999821526,Rep15,No,NA
Repin1,659.2129863,1.23E-05,0.001442463,0.341791084,0.999821526,Repin1,No,NA
Reps1,683.2791101,4.05E-06,0.001442405,0.781211658,0.999821526,Reps1,No,NA
Reps2,71.76656379,1.93E-06,0.001442645,0.737260442,0.999821526,Reps2,No,NA
Rer1,3093.807552,2.00E-05,0.001442268,0.290983088,0.999821526,Rer1,No,NA
Rere,4039.586795,-3.30E-07,0.001442323,0.242878929,0.999821526,Rere,No,NA
Resf1,2581.746466,-1.77E-05,0.001442604,0.12578797,0.999821526,Resf1,No,NA
Rest,797.2508023,9.31E-06,0.001442545,0.394560629,0.999821526,Rest,No,NA
Retn,65119.27445,-4.77E-05,0.001442906,0.893459182,0.999821526,Retn,No,NA
Retnla,87.71130286,-7.04E-07,0.001442681,0.692701923,0.999821526,Retnla,No,NA
Retreg1,321.0193102,4.06E-06,0.001442688,0.214459617,0.999821526,Retreg1,No,NA
Retreg2,2053.833213,-3.49E-05,0.00144238,0.328947967,0.999821526,Retreg2,No,NA
Retreg3,2247.891338,5.75E-06,0.001442277,0.54318362,0.999821526,Retreg3,No,NA
Retsat,4782.190089,-6.51E-06,0.001442602,0.442579332,0.999821526,Retsat,No,NA
Rev1,606.9313327,-2.99E-05,0.001442604,0.552408161,0.999821526,Rev1,No,NA
Rev3l,1347.364548,2.36E-05,0.001442563,0.83118127,0.999821526,Rev3l,No,NA
Rex1bd,2392.309076,2.02E-06,0.001442264,0.909533179,0.999821526,Rex1bd,No,NA
Rexo1,1258.764756,-5.60E-06,0.001442389,0.891183561,0.999821526,Rexo1,No,NA
Rexo2,3095.429917,2.58E-06,0.00144259,0.768084949,0.999821526,Rexo2,No,NA
Rexo4,668.1527678,1.86E-07,0.001442383,0.143250716,0.999821526,Rexo4,No,NA
Rexo5,259.8090491,-1.80E-06,0.00144262,0.912988287,0.999821526,Rexo5,No,NA
Rfc1,2125.87697,-1.69E-05,0.001442258,0.699918617,0.999821526,Rfc1,No,NA
Rfc2,491.7776459,8.22E-06,0.00144249,0.445312731,0.999821526,Rfc2,No,NA
Rfc3,202.8260264,1.93E-05,0.001442658,0.250270415,0.999821526,Rfc3,No,NA
Rfc5,147.6458864,-6.19E-06,0.001442606,0.454469755,0.999821526,Rfc5,No,NA
Rfesd,389.1883836,1.54E-05,0.001442564,0.167008221,0.999821526,Rfesd,No,NA
Rffl,820.6049128,1.35E-05,0.001442546,0.08565651,0.999821526,Rffl,No,NA
Rflnb,2477.783625,1.12E-06,0.001442554,0.91284092,0.999821526,Rflnb,No,NA
Rfng,1278.148364,0.00010714,0.001444392,0.677842921,0.999821526,Rfng,No,NA
Rft1,926.4451082,-3.34E-05,0.001442591,0.882327798,0.999821526,Rft1,No,NA
Rftn1,58.75720971,-5.64E-06,0.001442669,0.61292864,0.999821526,Rftn1,No,NA
Rftn2,42.80480198,6.47E-07,0.001442678,0.853238945,0.999821526,Rftn2,No,NA
Rfwd3,1054.480264,-0.000417635,0.001474914,0.807355964,0.999821526,Rfwd3,No,NA
Rfx1,412.6239231,-6.16E-06,0.001442602,0.46531026,0.999821526,Rfx1,No,NA
Rfx2,258.195732,-5.92E-06,0.001442616,0.905073424,0.999821526,Rfx2,No,NA
Rfx3,161.2598037,-1.05E-06,0.001442597,0.91888555,0.999821526,Rfx3,No,NA
Rfx5,443.0601218,9.43E-06,0.001442581,0.395819275,0.999821526,Rfx5,No,NA
Rfx7,858.6219631,-1.40E-05,0.001442376,0.299906317,0.999821526,Rfx7,No,NA
Rfxank,437.5681952,-8.54E-06,0.001442562,0.405279858,0.999821526,Rfxank,No,NA
Rfxap,315.5677116,2.30E-06,0.001442458,0.861039125,0.999821526,Rfxap,No,NA
Rgcc,12577.71354,2.37E-05,0.001442574,0.190996127,0.999821526,Rgcc,No,NA
Rgl1,2639.173978,9.42E-06,0.001442598,0.296552324,0.999821526,Rgl1,No,NA
Rgl2,1374.484753,5.19E-06,0.001442486,0.904948997,0.999821526,Rgl2,No,NA
Rgl3,288.7837953,-1.78E-06,0.001442575,0.844982079,0.999821526,Rgl3,No,NA
Rgma,1632.057484,4.06E-06,0.001442529,0.713374999,0.999821526,Rgma,No,NA
Rgmb,613.1641426,2.80E-06,0.001442547,0.550291163,0.999821526,Rgmb,No,NA
Rgp1,1916.231175,-1.36E-05,0.001442306,0.435830962,0.999821526,Rgp1,No,NA
Rgr,7.131394158,-4.95E-07,0.00144269,0.707837108,0.999821526,Rgr,No,NA
Rgs1,19.93853506,9.77E-07,0.001442687,0.685782989,0.999821526,Rgs1,No,NA
Rgs10,11.62503468,-8.83E-07,0.001442687,0.708324083,0.999821526,Rgs10,No,NA
Rgs11,9.39790945,-4.02E-07,0.001442686,0.874038026,0.999821526,Rgs11,No,NA
Rgs14,4.723208816,1.07E-06,0.001442692,0.481015776,0.999821526,Rgs14,No,NA
Rgs16,3007.631196,2.39E-06,0.001442656,0.657324501,0.999821526,Rgs16,No,NA
Rgs17,8.459789351,2.58E-06,0.001442691,0.18506857,0.999821526,Rgs17,No,NA
Rgs19,472.4673009,9.06E-06,0.00144255,0.398809353,0.999821526,Rgs19,No,NA
Rgs3,2637.208346,-1.25E-06,0.001442648,0.827151086,0.999821526,Rgs3,No,NA
Rgs4,67.27857155,-6.03E-06,0.001442684,0.090872352,0.999821526,Rgs4,No,NA
Rgs6,22.23311259,1.31E-06,0.001442677,0.565746669,0.999821526,Rgs6,No,NA
Rgs7,455.0391731,-2.49E-06,0.00144258,0.208254968,0.999821526,Rgs7,No,NA
Rgs7bp,877.0821688,1.93E-06,0.001442604,0.813448011,0.999821526,Rgs7bp,No,NA
Rgs9,5.433600956,-1.06E-07,0.001442692,0.94800091,0.999821526,Rgs9,No,NA
Rgs9bp,9.711161775,-5.24E-07,0.001442686,0.930912258,0.999821526,Rgs9bp,No,NA
Rgsl1,58.55011305,9.68E-06,0.001442685,0.730188347,0.999821526,Rgsl1,No,NA
Rhbdd1,543.1761288,1.06E-05,0.001442574,0.292834738,0.999821526,Rhbdd1,No,NA
Rhbdd2,1165.9859,5.20E-06,0.001442393,0.764176864,0.999821526,Rhbdd2,No,NA
Rhbdd3,674.3562122,1.55E-05,0.001442519,0.216969739,0.999821526,Rhbdd3,No,NA
Rhbdf1,1794.363237,-3.61E-06,0.001442533,0.600910379,0.999821526,Rhbdf1,No,NA
Rhbdf2,796.0203559,-1.68E-06,0.001442641,0.786430407,0.999821526,Rhbdf2,No,NA
Rhbdl1,1692.676194,-2.24E-06,0.001442463,0.862469288,0.999821526,Rhbdl1,No,NA
Rhbdl3,1002.525096,-4.71E-06,0.001442639,0.471279674,0.999821526,Rhbdl3,No,NA
Rhbg,52.54054877,-1.58E-06,0.001442684,0.611699287,0.999821526,Rhbg,No,NA
Rhebl1,20.84261324,2.26E-06,0.001442681,0.488755762,0.999821526,Rhebl1,No,NA
Rhno1,234.9584075,-3.40E-06,0.001442611,0.664255454,0.999821526,Rhno1,No,NA
Rhoa,11732.87333,1.79E-05,0.001441673,0.521363797,0.999821526,Rhoa,No,NA
